url,name,activity,Beam,Business Address,Call sign,Carrying capacity (t),Company,Depth,Engine power (HP),Fish hold volume (m3),Fish hold volume confirmation date,Flag,Gear,Gross tonnage,IATTC Vessel Number,IMONO,Length,Managing Company,Managing Company Address,Notes,Port of registration,Previous Flag,Previous name,Registration number,Shipyard,Year built
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3607&Lang=en,Caroni II,Authorized to fishActive,12.22,Calle Via Ferry Mar Local Galpon Venepesca Nro 01Sector El SaladoEstado SucreCumanáVenezuela,YYIZ,1326,"Pesquera Caroni, C.A.",7.62,3460,1410,7 Jun 2006,Venezuela,Purse seine,1110,3607,7110684,64.72,"Grupo Pezatun, C.A.",NA,NA,Puerto Sucre,United States - Change to Venezuela notified on 14 Jun 2002 (recorded on 28 Jun 2002)  - Vessel name at time of change:  Cape May,Cape May - Change to Caroni II notified on 11 Jul 2002 (recorded on 25 Jul 2002)  - Flag at time of change: Venezuela,APNN-PE-0319,Tacoma Boat Works,1971
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3610&Lang=en,Fiorella L,Authorized to fishActive,10.05,"Urbanización Río GrandeAv. SamborondónSolar A-2 (junto a la garita principal)Samborondón, Ecuador",NA,347,"Anilisa, S.A.",4.57,NA,390,1 Jan 2017,Ecuador,Purse seine,459,3610,7415474,39.31,NA,NA,NA,Manta,NA,Ana Maria F - Change to Fiorella L notified on 11 Jan 1995 (recorded on 11 Jan 1995)  - Flag at time of change: Ecuador,P-00-00561,Tradeco,1978
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3616&Lang=en,Enterprise,Authorized to fishActive,12.8,"Carretera a Mamonal Km 8Cartagena, Colombia",NA,1131,Pescatún De Colombia,4.57,NA,1274,17 Jun 2005,Colombia,Purse seine,1051,3616,7720219,61.26,NA,NA,NA,NA,Vanuatu - Change to Colombia notified on 13 Oct 1994 (recorded on 13 Oct 1994)  - Vessel name at time of change:  Enterprise,Samoa Star - Change to Enterprise notified on 22 May 1992 (recorded on 22 May 1992)  - Flag at time of change: United States,MC-05-0493,J.M. Martinac Shipbuilding,1977
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3619&Lang=en,Adriana,Authorized to fishActive,12.04,Urbanización Arroyo Azul / MontecristiAvenida y Calle TransmarinaManabíMantaEcuador,HC5234,1344,"Eurofish, S.A.",8.76,3600,1446,7 Jun 2006,Ecuador,Purse seine,1498,3619,7124697,68.75,NA,NA,NA,Manta,Vanuatu - Change to Ecuador notified on 2 Sep 2011 (recorded on 6 Sep 2011)  - Vessel name at time of change:  Amalia,Amalia - Change to Adriana notified on 22 Aug 2012 (recorded on 4 Dec 2012)  - Flag at time of change: Ecuador,P-04-01019,Tacoma Boat Works,1971
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3631&Lang=en,Sea Encounter,Authorized to fishActive,12.8,"2811 Nimitz Blvd. Suite DSan Diego, CA 92106United States",WTF4069,1814,Desilva Sea Encounter Corporation,5.57,NA,2123,1 Jan 2017,United States,Purse seine,1215,3631,7823360,73.45,Desilva Sea Encounter Corporation,"2811 Nimitz Blvd. Suite DSan Diego, CA 92106United States",NA,Long Beach,NA,NA,604592,J.M. Martinac Shipbuilding,1979
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3643&Lang=en,Guaymas,Authorized to fishActive,9.44,Calle Lerdo #323Col. San Simón TolnahuacDelegación CuauhtémocCiudad de México C.P. 06920,XCHE7,346,"Naviera y Pesquera del Pacifico, S.A. de C.V.",4.57,NA,460,28 Apr 2005,Mexico,Purse seine,495,3643,7025413,35.96,NA,NA,NA,Ensenada,NA,NA,399,"Marítima de Axpe, S.A.",1971
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3649&Lang=en,Cayude,Authorized to fishActive,12.8,"Cerro Abajo, CarirubanaPunto Fijo, Edo. FalconVenezuela",YYEH,1095,Aparsa,4.57,NA,1145,7 Jun 2006,Venezuela,Purse seine,1049,3649,7601736,61.26,NA,NA,NA,Puerto Sucre,United States - Change to Venezuela notified on 13 Aug 1987 (recorded on 13 Aug 1987)  - Vessel name at time of change:  Cindy Ann,Cindy Ann - Change to Cayude notified on 13 Aug 1987 (recorded on 13 Aug 1987)  - Flag at time of change: United States,AMMT-1479,J.M. Martinac Shipbuilding,1976
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3652&Lang=en,Jane IV,Authorized to fishActive,12.5,NA,HO4220,1157,"Servicios Atuneros Del Norte, S.A.",5.8,2025,1633,15 Feb 2006,Panama,Purse seine,1640,3652,7915931,78.29,NA,NA,NA,Panama,Venezuela - Change to Panama notified on 28 Oct 2005 (recorded on 8 Nov 2005)  - Vessel name at time of change:  Jane,Jane - Change to Jane IV notified on 28 Oct 2005 (recorded on 8 Nov 2005)  - Flag at time of change: Venezuela,33879-PEXT,Peterson Builders Incorporated,1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3658&Lang=en,Caribe Tuna,Authorized to fishActive,12.8,"Muelle Pesquero N° 1Sector El DiqueCumaná, Estado SucreVenezuelaCódigo postal 6101",YYP-5030,1089,"Atunera Caribe, S.A. (Atuncasa)",5.88,3600,1237,6 Sep 2018,Venezuela,Purse seine,1468,3658,7819230,68.64,NA,NA,NA,Puerto Sucre,United States - Change to Venezuela notified on 11 Apr 2006 (recorded on 10 May 2006)  - Vessel name at time of change:  Odette Therese II,Odette Therese II - Change to Caribe Tuna notified on 28 Jul 2006 (recorded on 4 Aug 2006)  - Flag at time of change: Venezuela,APNN-PE-0092,J.M. Martinac Shipbuilding,1978
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3661&Lang=en,Almirante 1,Authorized to fishActive,13.5,Corozal Zona de LibreProceceso Edif. 297Panama,H9Q1,982,"Atunera del Istmo, S.A.",6.05,4400,1358,1 Nov 2005,Panama,Purse seine,1967,3661,7409164,72.01,NA,NA,NA,Panama,Ecuador - Change to Panama notified on 27 Nov 2018 (recorded on 27 Nov 2018)  - Vessel name at time of change:  Esmeralda C.,Esmeralda C. - Change to Almirante 1 notified on 25 Jan 2019 (recorded on 31 Jan 2019)  - Flag at time of change: Panama,51132-PEXT-1,Astilleros del Cadaqua S.A.,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3676&Lang=en,Evelina Da Rosa,Authorized to fishActive,12.89,"111 S Armenia Avenue, Suite 101Tampa, FL 33609United States",WDI8477,1361,"Chenrosa, LLC",5.91,4000,1615,26 May 2016,United States,Purse seine,1775,3676,8131441,73.82,"Chenrosa, LLC","111 S Armenia Avenue, Suite 101Tampa, FL 33609United States",NA,Pago Pago,New Zealand - Change to United States notified on 22 Jun 2016 (recorded on 11 Jul 2016)  - Vessel name at time of change:  San Nikunau,San Nikunau - Change to Evelina Da Rosa notified on 22 Jun 2016 (recorded on 11 Jul 2016)  - Flag at time of change: New Zealand,965401,Campanella Cantieri Navali,1991
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3682&Lang=en,Ariete,Authorized to fishActive,10,NA,HC4807,350,"Elmacorp, S.A.",4.4,NA,493,28 Apr 2005,Ecuador,Purse seine,719,3682,9212280,40.8,NA,NA,NA,NA,Mexico - Change to Ecuador notified on 9 Nov 2006 (recorded on 20 Sep 2007)  - Vessel name at time of change:  Isabel Victoria VI,Isabel Victoria VI - Change to Ariete notified on 11 Sep 2009 (recorded on 11 Sep 2009)  - Flag at time of change: Ecuador,P-00-00855,Astilleros Unidos del Pacífico,1999
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3685&Lang=en,Baraka,Authorized to fishActive,13.1,"Ave. Arnulfo Arias MadridEdificio Antiguo YMCA, PA Oficina 18PanamáRepublic of Panamá",HO4222,1039,"Navatún, S.A.",5.8,3601,1287,1 Jan 2017,Panama,Purse seine,1091,3685,8103107,64.8,NA,NA,NA,Panama,Venezuela - Change to Panama notified on 28 Oct 2005 (recorded on 8 Nov 2005)  - Vessel name at time of change:  La Foca,La Foca - Change to Baraka notified on 28 Oct 2005 (recorded on 8 Nov 2005)  - Flag at time of change: Venezuela,32239-06-A,Peterson Builders Incorporated,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3691&Lang=en,Los Roques,Authorized to fishActive,12.8,"El DiqueMuelle PesqueroGalpon 1Cumaná, Edo. SucreVenezuela",YYHM,1089,"Inversiones Navieras Condesa de los Mares, C.A.",5.56,3807,1260,7 Jun 2006,Venezuela,Purse seine,1055,3691,7713515,68.11,NA,NA,NA,Puerto Sucre,Panama - Change to Venezuela notified on 6 Apr 1991 (recorded on 6 Apr 1991)  - Vessel name at time of change:  Pacifico S,Pacifico S - Change to Los Roques notified on 1 Apr 1993 (recorded on 1 Apr 1993)  - Flag at time of change: Venezuela,APNN-PE-0094,J.M. Martinac Shipbuilding,1977
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3694&Lang=en,Aleta Azul,Authorized to fishActive,12.8,"Av. Perimetral al lado de sacosal Galpones de PropescaCumaná, Estado SucreVenezuela",NA,1089,"Flota Industrial Pesca Atunera Caribe, C.A.",5.79,NA,1298,7 Jun 2006,Venezuela,Purse seine,1113,3694,8030245,61.56,NA,NA,NA,NA,Ecuador - Change to Venezuela notified on 19 Jan 2005 (recorded on 4 Feb 2005)  - Vessel name at time of change:  Aleta Azul,NA,NA,Maritima de Musel,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3697&Lang=en,Diva Maria,Authorized to fishActive,12.5,Av. Juan Tanca Marengo y Av. José OrrantiaEdif. Executive CenterOf. 709 piso 7GuayaquilEcuador,3EBT3,1191,Capital Property International Incorporated,8.24,2000,1633,25 Aug 2016,Panama,Purse seine,1835,3697,7915917,78.83,NA,NA,1633 m3 of well volume with which this vessel is operating has been loaned by Guatemala.,Panama,Venezuela - Change to Panama notified on 20 Oct 2005 (recorded on 8 Nov 2005)  - Vessel name at time of change:  Napoleon,Napoleon I - Change to Diva Maria notified on 2 Feb 2012 (recorded on 2 Feb 2012)  - Flag at time of change: Panama,31349-06-C,Peterson Builders Incorporated,1979
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3706&Lang=en,Tarqui,Authorized to fishActive,8.53,"Apartado 13054881Manta, Ecuador",HC2615,206,Inepaca,4.57,NA,459,1 Jan 2017,Ecuador,Purse seine,301,3706,7325162,31.39,NA,NA,NA,Manta,NA,Maria - Change to Tarqui notified on 5 Jan 1981 (recorded on 5 Jan 1981)  - Flag at time of change: Ecuador,P-04-00020,Alvarado,1973
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3724&Lang=en,Doña Chule,Authorized to fishActive,10.66,Sargento Vargas 112 y Av. OlmedoGabisol 1GuayaquilEcuador,HC2866,563,"Fishecuador, S.A.",5.48,2870,662,1 Jan 2017,Ecuador,Purse seine,779,3724,7369663,51.51,NA,NA,NA,Manta,NA,Rodolfo X - Change to Doña Chule effective on 15 Jan 2016 (recorded on 27 Jul 2016)  - Flag at time of change: Ecuador,P-00-00705,Astilleros Pisca,1988
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3727&Lang=en,Delia,Authorized to fishActive,10.66,Av. 2 entre calles 11 y 12Edificio Banco del Pichincha #11-55Piso 9 no. Oficina 901Casilla 13-05-233MantaEcuador,HP-8334,711,"Delipesca, S.A.",5.79,1900,995,1 Jan 2017,Ecuador,Purse seine,1038,3727,7373724,55.88,NA,NA,This vessel has been chartered with a temporary transfer of capacity from Panama (995 m3).,NA,Panama - Change to Ecuador notified on 12 Mar 2013 (recorded on 15 Apr 2013)  - Vessel name at time of change:  Delia,Cervantes - Change to Delia notified on 15 Nov 2004 (recorded on 19 Nov 2004)  - Flag at time of change: Panama,23362-96-A,Astilleros Pisca,1983
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3730&Lang=en,Maria Isabel I,Authorized to fishActive,10.36,"Calle Miramar #832Entre Calles 8 Y 9Zona CentroEnsenada, B.C.México",XCLV2,339,"Pesquera Buena Esperanza, S.A. de C.V.",3.96,1125,381,22 Sep 2008,Mexico,Purse seine,454,3730,NA,41.75,NA,NA,NA,Mazatlan,United States - Change to Mexico notified on 24 May 1982 (recorded on 24 May 1982)  - Vessel name at time of change:  Willa G,Maria Isabel - Change to Maria Isabel I notified on 14 Nov 2006 (recorded on 14 Nov 2006)  - Flag at time of change: Mexico,2503194233-9,NA,1968
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3733&Lang=en,Miry Ann D,Authorized to fishActive,9.56,"Km 112 Via San MateoManta Cola los GavilanesManta, Ecuador",HC4609,550,"Agrol, S.A.",6.4,2875,715,30 Jun 2011,Ecuador,Purse seine,640,3733,7048130,50.04,NA,NA,NA,Guayaquil,Belize - Change to Ecuador notified on 22 May 2000 (recorded on 22 May 2000)  - Vessel name at time of change:  Miry Ann D,Anais - Change to Miry Ann D notified on 4 Mar 2000 (recorded on 4 Mar 2000)  - Flag at time of change: Belize,P-00-00776,J.M. Martinac Shipbuilding,1969
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3739&Lang=en,Cape Ferrat,Authorized to fishActive,12.8,"10500 NE 8th Street, Suite 1888Bellevue, WA 98004United States",WDE2398,1360,"Cape Ferrat Fishing, LP",8.56,3900,2032,2 Nov 2005,United States,Purse seine,2019,3739,7803267,75.25,Trimarine Fishing Management,"10500 NE 8th Street, Suite 1888Bellevue, WA 98004United States",NA,Pago Pago,Panama - Change to United States notified on 5 Jan 2009 (recorded on 5 Jan 2009)  - Vessel name at time of change:  Cape Ferrat,Toaimoana - Change to Cape Ferrat notified on 31 May 2001 (recorded on 31 May 2001)  - Flag at time of change: United States,1074874,Ateliers et Chantiers delaManche,1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3742&Lang=en,Gloria A,Authorized to fishActive,10.36,Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,HC2396,601,"Negocios Industriales Real NIRSA, S.A.",4.26,2875,699,10 Aug 2006,Ecuador,Purse seine,640,3742,7011632,45.72,"Negocios Industriales Real (NIRSA), S.A.",Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,NA,Guayaquil,United States - Change to Ecuador notified on 8 Mar 1992 (recorded on 8 Mar 1992)  - Vessel name at time of change:  Pisces,Pisces - Change to Gloria A notified on 8 Mar 1992 (recorded on 8 Mar 1992)  - Flag at time of change: United States,P-00-00743,J.M. Martinac Shipbuilding,1970
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3745&Lang=en,Daniela,Authorized to fishActive,12.8,"7850 N.W. South River DriveMedley, FL 33166United States",WDD5649,1270,"AACH Holding Company, LLC",5.36,3600,1578,23 May 2011,United States,Purse seine,1231,3745,7107716,59.77,NA,NA,NA,Seattle,NA,Daniella Z - Change to Daniela notified on 14 Jul 1999 (recorded on 14 Jul 1999)  - Flag at time of change: United States,531005,Campbells Industries,1971
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3751&Lang=en,Canaima,Authorized to fishActive,12.19,"Calle Vía Ferry MarLocal Galpon Venepesca Nro 1Sector El SaladoCumaná, Puerto SucrePanamá, Rep. De Panamá",YYEM,925,"Pesquera Pezatún, C.A.",7.98,NA,1386,7 Jun 2006,Venezuela,Purse seine,1318,3751,7123485,71,"Grupo Pezatun, C.A.",NA,NA,Puerto Sucre,United States - Change to Venezuela notified on 26 Jul 1987 (recorded on 26 Jul 1987)  - Vessel name at time of change:  Bold Contender,Bold Contender - Change to Canaima notified on 26 Jul 1987 (recorded on 26 Jul 1987)  - Flag at time of change: United States,APNN-PE-0210,J.M. Martinac Shipbuilding,1971
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3754&Lang=en,Rosita C,Authorized to fishActive,14,Polig. Lamiaran-Aranburu-Mendekano AuzoaS/N-Mundaka(Vizcaya) 48360Spain,EAHJ,1500,"Atunera Dularra, S.L.",8.8,4080,2060,28 Apr 2005,EU (Spain),Purse seine,2502,3754,9210969,84.1,"Atunera Dularra, S.L.",Polig. Lamiaran-Aranburu-Mendekano AuzoaS/N-Mundaka(Vizcaya) 48360Spain,NA,Bermeo,NA,NA,BI-2-4-00,"Astilleros de Murueta, S.A.",2000
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3757&Lang=en,Don Mario,Authorized to fishActive,10.4,"Calle 16 Manareco BuildingManta, ManabiEcuador",HC4012,590,Grupo Degfer CIA Ltda.,4.55,2875,676,19 Aug 2009,Ecuador,Purse seine,650,3757,7032105,50.43,NA,NA,NA,Guayaquil,Unknown - Change to Ecuador notified on 30 Apr 1997 (recorded on 30 Apr 1997)  - Vessel name at time of change:  Don Mario,Marietta - Change to Don Mario notified on 21 Dec 1996 (recorded on 21 Dec 1996)  - Flag at time of change: United States,P-00-00799,J.M. Martinac Shipbuilding,1969
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3766&Lang=en,Maria Del Mar A.,Authorized to fishActive,13.23,Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,HO3996,1637,"Negocios Industriales Real NIRSA, S.A.",8.84,4000,2304,10 Apr 2006,Ecuador,Purse seine,1496,3766,7503142,69.02,"Negocios Industriales Real (NIRSA), S.A.",Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,This vessel has been chartered with a temporary transfer of capacity from Panama (2304 m3).,Guayaquil,Panama - Change to Ecuador effective on 14 Feb 2012 (recorded on 13 Jul 2012)  - Vessel name at time of change:  Maria del Mar A.,Jenny Margot II - Change to Maria Del Mar A. notified on 8 Nov 2001 (recorded on 8 Nov 2001)  - Flag at time of change: Venezuela,31756-06-C,Campbells Industries,1976
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3772&Lang=en,Aurora B.,Authorized to fishActive,14,Polig. Lamiaran-Aranburu-Mendekano AuzoaS/N-Mundaka(Vizcaya) 48360Spain,EAQT,1777,"Atunera Dularra, S.L.",8.8,4083,2060,28 Apr 2005,EU (Spain),Purse seine,2479,3772,9156058,84.1,"Atunera Dularra, S.L.",Polig. Lamiaran-Aranburu-Mendekano AuzoaS/N-Mundaka(Vizcaya) 48360Spain,NA,Bermeo,NA,NA,BI-2-5-97,"Astilleros de Murueta, S.A.",1997
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3775&Lang=en,La Peña,Authorized to fishActive,12.8,Avenida Samuel y Calle Gerardo OrtegaEdificio CentralQuinto PisoBella VistaPanama,HPFQ,1385,"Bonito Fishing, S.A.",8.69,3600,1475,5 Apr 2011,Panama,Purse seine,1730,3775,8134651,73.33,NA,NA,This vessel has been chartered with a temporary transfer of capacity from Guatemala (1475 m3).,Panama,Guatemala - Change to Panama notified on 17 Jan 2017 (recorded on 18 Jan 2017)  - Vessel name at time of change:  La Peña,Antonia F - Change to La Peña notified on 10 Mar 2010 (recorded on 16 Mar 2010)  - Flag at time of change: Guatemala,48055-PEXT,J.M. Martinac Shipbuilding,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3781&Lang=en,Connie Jean Two,Authorized to fishActive,10.36,Urb. Marbella Calle 53E Piso 16PanamaPanama,HO-6801,556,Yeten Services Corporation,4.2,1600,742,18 Nov 2010,Ecuador,Purse seine,694,3781,6707038,41.75,"Intelpesca, S.A.",Victor Emilio Estrada No. 112 y CircunvalaciónGuayaquilEcuador,This vessel has been chartered with a temporary transfer of capacity from Panama (742 m3).,Guayaquil,Panama - Change to Ecuador notified on 6 Oct 2017 (recorded on 13 Oct 2017)  - Vessel name at time of change:  Connie Jean Two,Crystal Sea - Change to Connie Jean Two notified on 30 Sep 2009 (recorded on 31 Dec 2009)  - Flag at time of change: United States,43991-12-B,J.M. Martinac Shipbuilding,1966
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3805&Lang=en,Carmen D,Authorized to fishActive,10.62,NA,YJRQ5,397,"XUK, S.A.",4.4,1600,490,28 Apr 2005,Ecuador,Purse seine,605,3805,7021182,44.42,NA,NA,NA,Port Vila,Vanuatu - Change to Ecuador notified on 27 Jan 2004 (recorded on 16 Apr 2004)  - Vessel name at time of change:  Carmen D,Ribadesella - Change to Carmen D notified on 20 Feb 2002 (recorded on 20 Feb 2002)  - Flag at time of change: El Salvador,P-04-00765,Ateliers et Chantiers delaManche,1970
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3811&Lang=en,Gino D,Authorized to fishActive,10.66,"Calle 16 Manareco BuildingManta, ManabiEcuador",HC2929,544,Grupo Degfer CIA Ltda.,5.48,1910,644,1 Jan 2017,Ecuador,Purse seine,759,3811,7383700,53.45,NA,NA,NA,Manta,NA,Ginno D - Change to Gino D effective on 1 Jul 2015 (recorded on 16 Feb 2016)  - Flag at time of change: Ecuador,P-04-10000,Astilleros Pisca,1988
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3814&Lang=en,Maria Antonieta,Authorized to fishActive,12.02,"Calle Puerto Madero #1205Col. Alfredo V. BonfilC.P. 82050 Mazatlán, SinaloaMéxico",NA,896,"MT Pesca Industrial, S.A. de C.V.",6.4,NA,1118,28 Apr 2005,Mexico,Purse seine,1156,3814,6712356,60.96,NA,NA,NA,Ensenada,Costa Rica - Change to Mexico notified on 2 May 2001 (recorded on 5 Feb 2002)  - Vessel name at time of change:  Garabito,Garabito - Change to Maria Antonieta notified on 2 May 2001 (recorded on 5 Feb 2002)  - Flag at time of change: Costa Rica,0201159633-6,Canadian Vickers Shipyard,1966
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3820&Lang=en,Julia D,Authorized to fishActive,12,Av. 2 entre calles 11 y 12Edificio Banco del Pichincha #11-55Piso 9 no. Oficina 901Casilla 13-05-233MantaEcuador,HC4566,1014,"Delipesca, S.A.",6.1,2400,1419,28 Apr 2005,Ecuador,Purse seine,1149,3820,6723599,62.2,NA,NA,NA,Manta,Unknown - Change to Ecuador notified on 28 Jun 2002 (recorded on 28 Jun 2002)  - Vessel name at time of change:  Chorotega,Chorotega - Change to Julia D notified on 10 Jun 2003 (recorded on 25 Jul 2003)  - Flag at time of change: Ecuador,P-04-00740,Canadian Vickers Shipyard,1968
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3826&Lang=en,Rosa F,Authorized to fishActive,10.7,Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,HC3028,567,"Negocios Industriales Real NIRSA, S.A.",5.66,3070,756,10 Aug 2006,Ecuador,Purse seine,788,3826,7383712,51.65,"Negocios Industriales Real (NIRSA), S.A.",Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,NA,Guayaquil,NA,NA,P-00-00715,Astilleros Pisca,1988
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3835&Lang=en,Don Bartolo,Authorized to fishActive,9.56,"Barrio La EnsenaditaCalle 4 S/N Detras Casa Cuna Aroca, PazEcuador",HC4263,624,Pesquera Don Bartolo S.A.,4.52,2875,728,24 Feb 2011,Ecuador,Purse seine,585,3835,7005839,50.04,NA,NA,NA,Manta,Belize - Change to Ecuador notified on 27 Jan 1999 (recorded on 27 Jan 1999)  - Vessel name at time of change:  Don Bartolo,Mary Antoinette - Change to Don Bartolo notified on 19 Oct 1995 (recorded on 19 Oct 1995)  - Flag at time of change: United States,P-04-00637,J.M. Martinac Shipbuilding,1969
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3838&Lang=en,Alize,Authorized to fishActive,10.66,Km 8.5 Vía MantaMontecristiEcuador,HC2920,523,"Ideal, Cia. Ltda.",4.87,1795,767,28 Dec 2016,Ecuador,Purse seine,810,3838,7327885,51.2,NA,NA,NA,Manta,St. Vincent - Change to Ecuador notified on 28 May 1994 (recorded on 28 May 1994)  - Vessel name at time of change:  Alize,NA,P-04-00393,Astilleros Celaya,1974
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3844&Lang=en,Cabo De Hornos,Authorized to fishActive,10.5,Bocagrande Cr 3 #6A-100Edificio Torre EmpresarialProtección Of 10-01CartagenaColombia,HJDC,581,"Los Caobos Internacional, S.A.",7,1810,729,17 Jun 2005,Colombia,Purse seine,1009,3844,9050034,51.26,NA,NA,NA,Cartagena,Bolivia - Change to Colombia notified on 17 Dec 2004 (recorded on 21 Jan 2005)  - Vessel name at time of change:  Cabo De Hornos,NA,MC-05-554,ASMAR,1992
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3847&Lang=en,Maria Guadalupe,Authorized to fishActive,10.66,"Boulevard Teniente Azueta No. 130-12Recinto PortuarioEnsenada, B.C. México",NA,680,"Pesquera Marbea, S.A. de C.V.",6.7,NA,808,1 Jan 2017,Mexico,Purse seine,489,3847,7395612,55.16,NA,NA,NA,Ensenada,Senegal - Change to Mexico notified on 11 Nov 1980 (recorded on 11 Nov 1980)  - Vessel name at time of change:  Jofondor,Macel - Change to Maria Guadalupe notified on 19 Aug 2004 (recorded on 6 Oct 2004)  - Flag at time of change: Mexico,NA,Tacoma Boat Works,1975
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3850&Lang=en,Lucia T,Authorized to fishActive,10.7,"Calle 16 Manareco BuildingManta, ManabiEcuador",HC4074,549,Grupo Degfer CIA Ltda.,7.95,3070,738,1 Jan 2017,Ecuador,Purse seine,754,3850,7383695,52.52,NA,NA,NA,Manta,NA,Pedro F - Change to Lucia T notified on 27 Feb 1994 (recorded on 27 Feb 1994)  - Flag at time of change: Ecuador,P-04-00378,Astilleros Pisca,1974
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3853&Lang=en,Elizabeth F,Authorized to fishActive,10.66,Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,HC4081,544,"Negocios Industriales Real NIRSA, S.A.",5.48,1910,755,20 Dec 2006,Ecuador,Purse seine,754,3853,7383683,51.51,"Negocios Industriales Real (NIRSA), S.A.",Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,NA,Guayaquil,NA,NA,P-00-00649,Astilleros Pisca,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3856&Lang=en,Ricky A,Authorized to fishActive,10.97,Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,HC2314,625,"Negocios Industriales Real NIRSA, S.A.",7.62,3600,818,10 Aug 2006,Ecuador,Purse seine,883,3856,7347926,56.08,"Negocios Industriales Real (NIRSA), S.A.",Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,NA,Guayaquil,NA,Ile Aux Moines - Change to Ricky A notified on 27 Aug 2008 (recorded on 30 Jan 2009)  - Flag at time of change: Ecuador,P-00-00767,SICCNA,1971
